A,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,MANUAL-ADD,MANUAL-ADD,MANUAL-ADD,MANUAL-ADD
1975-05-31,14.438387,9.796139,8.733468,8.733468,85.67521,15.999424,15.999424,35.076622,10.567612,4.2284946,4.2284946,10.493855,10.493855,12.052716,7.8845162,7.8845162,107.81208,80.83088,4.696576,200.7291,161.75899,306.8525,448.46536,0.0,14.463039,18.28328,3.3049066,341.8851,1017.8784,0.0,0.0,114.34047,7.6747937,133.32436,898.46765,655.0661,173.96242,14.428032,60.190098,205.8763,422.27698,87.93673,2.9762096,2.9762096,0.0,822.9567,462.40714,722.54584,364.13135,4.5905914,3.838172,3.838172,10.555765,21.570608,7.8389783,7.8389783,0.0,0.0,77.21282,358.93826,3.716196,3.716196,2.263379,277.1245,29.403038,69.14618,48.763325,22.004436,22.004436,60.369156,2.6334176,42.122932,93.50811,7.3744416,17.87007,137.30916,176.9813,712.41205,507.37494,507.37494,25.439762,25.439762,5.4973483,0.0,35.022552,19.14207,19.14207,139.72505,0.0,291.35336,4.3597856,238.22566,46.980083,35.58906,43.042675,9.1560955,9.1560955,32.80173,32.80173,2.7708511,2.7708511,218.4608,248.52618,248.52618,33.849693,13.309545,13.309545,21.389378,21.389378,12.055113,12.055113,36.017017,36.017017,27.924328,27.924328,52.12433,52.12433,19.060753,19.060753,45.42379,45.42379,110.81909,110.81909,0.0,0.0,5.180669,5.180669,3.6267474,32.152824,32.152824,7.649626,7.649626,1.4197984,19.581182,19.581182,10.815188,10.815188,18.823307,18.823307,31.032167,21.343525,31.927818,0.0,72.0,192.58131,71.323555,3.2689517,3.2689517,24.443953,90.717476,101.99526,266.90677,411.86877,17.574608,47.87815,29.547037,55.6784,76.20072,28.216087,211.68065,248.49165,314.88205,14.214495,901.33954,0.0,12.454105,9.968463,20.163483,2.5712905,18.084805,967,524,3424.8,2420
1975-06-30,15.54761,11.961078,12.839444,12.839444,104.58527,21.429811,21.429811,35.885033,11.054398,5.697083,5.697083,16.401146,16.401146,10.174442,10.560611,10.560611,136.35048,104.76277,5.9980493,268.94373,196.09377,362.41205,568.3047,0.0,14.098213,0.0,0.0,329.295,990.4603,0.0,0.0,148.71506,0.0,129.2953,908.59796,645.25525,201.43454,0.0,72.718056,201.77284,247.66573,105.23294,4.201389,4.201389,0.0,857.01605,464.9698,833.2901,409.54166,5.506928,5.058472,5.058472,14.272652,26.345415,10.43625,10.43625,0.0,0.0,84.56086,382.76352,4.9156246,4.9156246,3.1344755,310.91327,37.433113,78.694695,66.76358,27.090555,27.090555,75.13996,2.6587071,36.657177,105.87234,16.60766,16.617605,146.26831,183.70438,733.4855,579.1759,579.1759,29.151924,29.151924,5.3314767,0.0,36.50129,23.897501,23.897501,147.56822,0.0,294.54968,5.4133034,260.9098,56.183903,36.19821,52.017544,13.42268,13.42268,41.35175,41.35175,3.6611574,3.6611574,243.9846,294.8629,294.8629,39.08119,19.59471,19.59471,27.825289,27.825289,16.565405,16.565405,43.126415,43.126415,36.652916,36.652916,65.13833,65.13833,26.334307,26.334307,61.827637,61.827637,132.67986,132.67986,0.0,0.0,6.321196,6.321196,3.025,36.53528,36.53528,9.543155,9.543155,1.679043,24.905832,24.905832,14.234305,14.234305,22.35475,22.35475,21.882679,25.543564,30.910366,0.0,72.0,145.6155,56.510143,3.7980554,3.7980554,23.494167,111.471245,109.51031,216.67477,411.6752,16.328434,46.9243,34.45005,55.6784,93.896,34.86032,223.32642,258.50327,344.2299,15.064803,1102.541,0.0,19.514046,15.6193495,31.593683,3.6416852,32.426132,967,524,3424.8,2420
1975-07-31,14.4660845,11.198855,15.59664,15.59664,100.03836,24.888254,24.888254,34.516586,10.599999,6.586694,6.586694,19.24684,19.24684,9.567831,12.477312,12.477312,33.26733,100.73745,5.7378726,231.96396,177.5759,342.7534,549.35,0.0,14.506558,0.0,0.0,346.0643,1048.7598,0.0,0.0,284.4076,0.0,126.52038,964.2997,678.23694,212.75444,0.0,77.00329,210.3155,142.37166,106.457085,5.0091395,5.0091395,0.0,892.33386,473.9116,877.7945,434.3555,5.801048,6.489113,6.489113,15.441358,27.121569,12.181317,12.181317,0.0,0.0,87.520996,409.64624,5.3100133,5.3100133,3.415659,318.7112,39.040096,78.96018,69.93824,14.994892,14.994892,79.1729,2.8161402,33.80781,111.36878,32.71387,15.569962,155.4551,195.19565,774.32556,645.7189,645.7189,31.679068,31.679068,5.24254,0.0,33.679302,26.395565,26.395565,144.13612,0.0,289.57715,5.614411,265.4288,71.04607,11.392181,51.79769,16.816399,16.816399,47.555927,47.555927,4.3304014,4.3304014,245.59644,298.50922,298.50922,39.13955,17.42957,17.42957,31.702114,31.702114,18.252459,18.252459,47.16073,47.16073,44.317875,44.317875,72.89274,72.89274,29.68078,29.68078,70.453224,70.453224,145.10242,145.10242,0.0,0.0,8.068575,8.068575,3.4153225,40.31707,40.31707,10.751296,10.751296,1.9403912,26.297983,26.297983,15.677957,15.677957,25.087984,25.087984,38.615654,27.231506,29.29677,0.0,0.0,140.89662,55.93392,4.5049734,4.5049734,35.503094,121.4879,118.146355,231.83942,504.33713,21.657389,55.96899,37.154076,55.6784,108.21206,35.703316,252.25887,295.06696,384.27304,17.47463,1277.3625,0.0,24.625443,19.710592,39.869156,4.0062504,29.31528,967,524,3424.8,2420
1975-08-31,11.524779,9.028419,15.368952,15.368952,80.84521,23.902067,23.902067,26.690681,8.106152,6.554167,6.554167,17.651852,17.651852,7.3461375,11.9829035,11.9829035,13.552421,82.17668,4.7114067,168.44987,157.23503,285.07452,450.2633,0.0,10.57529,0.0,0.0,251.00208,768.60736,0.0,0.0,240.45367,0.0,90.95905,709.6594,455.73737,174.0611,0.0,64.621086,146.16074,124.07585,83.50029,4.765188,4.765188,0.0,633.26447,333.53366,665.41,322.69345,4.780095,7.8064513,7.8064513,13.38196,22.167286,11.514516,11.514516,0.0,0.0,66.17103,298.69226,5.2937503,5.2937503,2.946212,234.50139,30.606024,57.52082,56.219635,14.994892,14.994892,61.313164,2.0538938,37.413605,80.97621,22.619919,8.85264,102.60646,129.42642,499.54443,463.72305,463.72305,30.31001,30.31001,4.376224,0.0,21.265211,25.468548,25.468548,95.103165,0.0,195.72101,4.591288,195.15828,57.51272,2.3642554,40.15673,16.94124,16.94124,46.01903,46.01903,4.1032825,4.1032825,191.59636,242.36905,242.36905,32.832836,17.094097,17.094097,31.202639,31.202639,17.785536,17.785536,45.32621,45.32621,43.602283,43.602283,70.32312,70.32312,28.721237,28.721237,68.7293,68.7293,139.47527,139.47527,0.0,0.0,6.722186,6.722186,5.253092,39.015995,39.015995,10.600279,10.600279,1.8299623,25.484812,25.484812,15.092473,15.092473,23.14613,23.14613,27.633305,26.792624,22.064804,0.0,0.0,102.78412,41.56012,4.716398,4.716398,25.468548,118.560486,96.02157,169.91321,377.757,16.563087,48.078415,25.698986,55.6784,107.4802,35.043377,183.571,218.54639,283.509,12.60972,904.4305,0.0,24.38285,19.516418,39.476395,3.8568926,28.837788,967,524,3424.8,2420
1975-09-30,11.424969,8.779472,13.377222,13.377222,79.483925,20.911459,20.911459,25.707815,7.4958496,5.6466665,5.6466665,14.340954,14.340954,7.454814,10.305166,10.305166,8.378029,73.94024,4.4122186,142.75069,139.28775,212.79971,380.06903,0.0,4.9680367,0.0,0.0,147.21416,348.96112,0.0,0.0,106.21161,0.0,107.84476,370.0341,174.44016,132.07117,0.0,50.03328,171.99194,81.78045,58.69455,4.0165277,4.0165277,0.0,256.20035,105.68958,342.39676,158.1511,4.3437095,6.9406943,6.9406943,11.362486,20.156149,9.9152775,9.9152775,0.0,0.0,41.27289,121.65794,4.503889,4.503889,2.6010268,131.01952,21.027744,35.14786,45.117683,22.821945,22.821945,40.866585,226.83708,96.82114,44.906796,35.283897,2.7263188,51.854694,54.70012,158.8798,284.34576,284.34576,27.551699,27.551699,2.1504273,0.0,18.113787,22.216946,22.216946,39.795452,0.0,74.15703,3.7617733,103.59989,47.29439,0.0,29.21545,15.549697,15.549697,40.7165,40.7165,4.0333333,4.0333333,125.0645,165.51869,165.51869,23.339949,15.460728,15.460728,26.618465,26.618465,15.848983,15.848983,40.948414,40.948414,37.610832,37.610832,62.415833,62.415833,24.418472,24.418472,59.760555,59.760555,126.00806,126.00806,0.0,0.0,6.1498084,6.1498084,3.8484724,36.518475,36.518475,9.555159,9.555159,1.7279472,21.359861,21.359861,13.578889,13.578889,22.59675,22.59675,24.96247,24.402811,20.227207,0.0,0.0,85.46467,33.893044,4.218194,4.218194,20.502779,107.69,54.81231,86.57015,324.96545,14.144413,39.138626,24.711655,55.6784,90.65925,32.539467,142.75154,188.83777,240.06683,10.481576,745.9715,0.0,20.241844,16.201893,32.772007,3.2606447,28.63499,967,524,3424.8,2420
1975-10-31,0.0,0.0,8.505779,8.505779,0.0,15.405387,15.405387,0.0,0.0,4.0008063,4.0008063,8.159726,8.159726,0.0,7.5917745,7.5917745,5.188398,4.0615253,0.0503894,4.0795407,17.99355,43.039986,69.524345,0.0,2.9883018,0.0,0.0,82.90753,204.31598,0.0,0.0,27.768415,0.0,49.848114,180.51073,108.57188,44.97232,0.0,15.203749,128.7524,82.03454,16.52506,2.846102,2.846102,0.0,302.9829,199.37718,202.12607,73.739525,0.9129319,4.3748655,4.3748655,0.6038978,0.0,7.172178,7.172178,0.0,0.0,18.169268,123.08307,3.3665323,3.3665323,0.24593782,64.86384,3.4982054,14.048094,3.666241,19.629972,19.629972,10.916354,75.51594,73.57688,18.415686,28.17147,3.006333,26.876923,38.036663,133.18063,54.63354,54.63354,23.386179,23.386179,0.4959687,0.0,7.882451,16.312231,16.312231,35.51271,0.0,79.18945,0.5406662,60.67603,0.7976613,7.1784062,0.0,7.0484214,7.0484214,30.591532,30.591532,2.87684,2.87684,17.835104,20.650787,20.650787,3.2700183,11.994943,11.994943,19.890947,19.890947,11.291056,11.291056,34.211773,34.211773,28.867607,28.867607,48.237366,48.237366,17.320566,17.320566,39.975536,39.975536,105.25699,105.25699,0.0,0.0,5.131887,5.131887,3.3990593,27.17621,27.17621,7.126872,7.126872,1.1673898,17.271774,17.271774,10.53871,10.53871,18.120726,18.120726,18.791698,19.5444,0.5213025,0.0,0.0,0.3853515,0.44926813,3.1551077,3.1551077,22.508602,84.74879,14.38111,5.846497,118.34358,3.9766946,10.631281,6.0548472,16.31413,69.61404,25.041374,49.714825,60.838898,89.15855,3.3821647,236.6329,0.0,13.834541,11.073385,22.398438,2.3913834,28.243877,967,524,3424.8,2420
1975-11-30,0.0,0.0,4.9072223,4.9072223,0.0,9.425843,9.425843,0.0,0.0,2.840139,2.840139,4.642972,4.642972,0.0,4.6450553,4.6450553,0.56452674,1.5209811,0.0,0.76578224,0.0,18.097773,8.167441,0.0,3.9531775,0.0,0.0,103.91207,264.2949,0.0,0.0,32.039536,0.0,55.47204,206.27705,139.41525,29.914984,0.0,9.406344,154.29178,91.5123,19.601229,1.7309722,1.7309722,0.0,418.3059,273.96823,246.51472,141.16318,0.93546945,3.0081944,3.0081944,0.0,0.0,4.2854166,4.2854166,0.0,0.0,25.2614,166.37653,2.4704165,2.4704165,0.0,90.49338,4.6326103,17.249979,0.58747435,13.864583,13.864583,11.643734,70.40173,55.774834,23.529411,5.8119874,4.3371277,32.816536,49.88074,181.6225,14.130966,14.130966,16.605234,16.605234,0.049192645,0.0,7.3538585,11.511806,11.511806,45.376682,0.0,58.775482,0.0,71.328514,1.1262785,0.0,0.0,4.175594,4.175594,19.602,19.602,1.8149327,1.8149327,0.0,0.0,0.0,0.0,8.427522,8.427522,13.161225,13.161225,7.134967,7.134967,25.460417,25.460417,17.864305,17.864305,29.19125,29.19125,9.965694,9.965694,24.552916,24.552916,78.3475,78.3475,0.0,0.0,3.7100482,3.7100482,4.8399997,22.418612,22.418612,5.0116568,5.0116568,1.1410972,10.990833,10.990833,6.8566666,6.8566666,14.197333,14.197333,2.1296475,13.211177,0.6147917,0.0,0.0,1.2008988,0.6781572,1.9326389,1.9326389,19.561666,62.953613,0.45724556,11.700252,13.465443,0.4110902,0.11780053,3.6654193,4.618965,47.28075,14.384041,17.62411,16.290604,5.362942,0.58274305,28.564474,0.0,7.9909635,6.3960934,12.937552,1.5541799,23.667696,967,524,3424.8,2420
1975-12-31,0.0,0.0,3.724328,3.724328,0.0,7.788498,7.788498,0.0,0.0,2.7485216,2.7485216,3.384487,3.384487,0.0,3.838172,3.838172,0.4365179,1.1760921,0.0,0.5668749,0.0,14.098069,6.22374,0.0,3.0254436,0.0,0.0,67.99523,191.92592,0.0,0.0,25.154066,0.0,36.196095,146.82884,105.447334,23.89851,0.0,7.271968,125.9015,137.21936,15.300119,1.4799731,1.4799731,0.0,328.218,213.58832,193.23564,110.56506,0.72337943,2.2931452,2.2931452,0.0,0.0,3.6430109,3.6430109,0.0,0.0,19.731472,128.07063,2.2036963,2.2036963,0.0,70.57398,3.6128805,13.395615,0.45620805,11.612097,11.612097,9.042039,60.597675,42.1046,18.168207,3.9081645,3.3489082,25.202276,38.307156,139.64993,10.898113,10.898113,13.802782,13.802782,0.037938453,0.0,5.937742,9.64422,9.64422,34.380775,0.0,45.33441,0.0,55.98862,0.89097625,0.0,0.0,2.8926318,2.8926318,15.178668,15.178668,1.4232787,1.4232787,0.0,0.0,0.0,0.0,6.791419,6.791419,10.951774,10.951774,5.5040364,5.5040364,21.272581,21.272581,14.4744625,14.4744625,22.508602,22.508602,7.5625,7.5625,18.57285,18.57285,65.46035,65.46035,0.0,0.0,3.492805,3.492805,3.3340054,19.776344,19.776344,4.060052,4.060052,0.8834301,8.847312,8.847312,5.188038,5.188038,12.646452,12.646452,2.016157,9.964536,1.634311,0.0,0.0,1.7317374,3.149043,1.5125,1.5125,23.012768,53.165188,0.0,18.472683,11.86581,1.0014458,0.2640033,1.0115805,7.465403,43.76492,11.358387,13.486908,6.705613,4.104009,1.3449094,25.250366,0.0,5.934491,4.7500606,9.608077,1.4031428,22.577877,967,524,3424.8,2420
1976-01-31,0.0,0.0,3.5942204,3.5942204,0.0,7.286866,7.286866,0.0,0.0,2.618414,2.618414,2.771778,2.771778,0.0,3.5909677,3.5909677,0.3089744,0.832457,0.0,0.0,0.0,9.860621,4.391215,0.0,2.178193,0.0,0.0,47.024174,0.0,0.0,0.0,19.825523,0.0,30.161394,0.0,72.49668,18.972311,0.0,5.0009513,104.83976,101.06439,10.914001,1.3498656,1.3498656,0.0,237.49086,150.9569,139.32867,79.4895,0.31538662,2.2443547,2.2443547,0.0,0.0,3.3827958,3.3827958,0.0,0.0,13.952898,90.114555,2.1874328,2.1874328,0.0,33.834988,2.547951,9.434947,0.32132152,11.514516,11.514516,6.1654153,67.8439,48.184505,12.480406,3.8257813,2.145715,17.338072,26.353659,98.38196,7.620386,7.620386,14.027218,14.027218,0.026528047,0.0,4.9907923,9.481586,9.481586,23.987999,0.0,31.852976,0.0,41.14368,0.62318414,0.0,0.0,0.0,0.0,0.0,0.0,1.4149193,1.4149193,0.0,0.0,0.0,0.0,6.4932227,6.4932227,10.893011,10.893011,5.221052,5.221052,21.331131,21.331131,14.458199,14.458199,21.662903,21.662903,7.04207,7.04207,18.491531,18.491531,65.62298,65.62298,0.0,0.0,3.4537792,3.4537792,4.3098116,22.31344,22.31344,4.1065187,4.1065187,0.8834301,8.765994,8.765994,5.1067204,5.1067204,8.928629,8.928629,3.617263,9.261349,1.9219596,0.0,0.0,2.1604476,3.5619767,1.2522849,1.2522849,20.622044,47.92836,0.0,13.501932,4.6969323,0.22699675,0.11544149,0.24423976,1.3584496,37.749073,10.1992,7.203377,2.803543,2.1919572,0.42681506,6.206638,0.0,5.897674,4.7205915,9.54847,1.3638667,20.704144,967,524,3424.8,2420
1976-02-29,0.0,0.0,3.3379312,3.3379312,0.0,7.055624,7.055624,0.0,0.0,1.2863204,1.2863204,0.7095451,0.7095451,0.0,3.4770114,3.4770114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.433653,0.5948232,0.86578757,0.0,0.0,0.0,0.0,47.09519,16.28422,0.0,0.0,7.3320346,14.884394,0.0,53.65386,142.76532,0.63833314,1.2864943,1.2864943,0.0,0.0,0.0,0.0,0.0,0.019375123,2.1383622,2.1383622,0.0,0.0,3.2162356,3.2162356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.474138,11.474138,0.0,73.578415,0.46719357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28362,9.28362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.623175,5.623175,1.4429597,1.4429597,0.0,0.0,0.0,0.0,7.6826077,7.6826077,10.387961,10.387961,5.1425,5.1425,20.820345,20.820345,12.6215515,12.6215515,21.870403,21.870403,6.693247,6.693247,17.715374,17.715374,64.08132,64.08132,0.0,0.0,3.462526,3.462526,6.2933908,20.879454,20.879454,3.9675183,3.9675183,0.9443563,0.0,0.0,0.0,0.0,8.20483,8.20483,0.047017064,1.9047897,0.61619323,0.0,0.0,0.88458645,1.0812025,1.199569,1.199569,10.783849,48.121838,0.23650633,5.98435,11.588178,1.0292494,0.13895264,1.3573533,12.599888,37.39526,13.710096,2.8619878,2.461641,2.757824,0.99037635,45.14387,0.0,5.446355,4.3593483,8.817773,1.2308928,18.67017,967,524,3424.8,2420
1976-03-31,1.4897958,0.0,3.7731183,3.7731183,2.3701487,8.316532,8.316532,1.4730529,0.0,1.3997943,1.3997943,0.7901999,0.7901999,0.8763831,4.0983872,4.0983872,42.174644,0.0,0.0,27.687145,111.69917,0.0,0.0,0.0,0.0,17.921766,0.0,9.709631,46.90789,0.0,0.0,0.0,8.4350395,53.301464,128.95673,72.00746,56.319595,11.182563,12.211923,66.94444,43.95092,9.817761,1.4149193,1.4149193,0.0,0.0,0.6458366,37.871147,12.167568,1.0388653,2.472043,2.472043,1.4018121,4.98668,3.756855,3.756855,0.0,0.0,5.905227,3.6480515,2.358199,2.358199,0.076542966,29.736074,1.980075,7.799254,0.0,13.628763,13.628763,5.2464986,86.25921,8.550575,14.93571,0.88927656,0.62240344,23.041216,30.839144,65.65903,236.0092,236.0092,16.103245,16.103245,2.766024,0.0,0.0,10.815188,10.815188,23.341421,0.0,13.3,1.9270191,29.931417,26.529154,0.0,9.113125,3.085072,3.085072,16.598467,16.598467,1.5775539,1.5775539,151.17628,81.874146,81.874146,13.997814,9.702246,9.702246,0.0,0.0,6.2114964,6.2114964,23.44863,23.44863,14.18172,14.18172,26.720833,26.720833,8.55457,8.55457,22.036963,22.036963,72.14462,72.14462,0.0,0.0,3.5513434,3.5513434,4.7977147,23.48441,23.48441,4.49568,4.49568,1.1042876,0.0,0.0,0.0,0.0,9.200262,9.200262,0.019798506,2.2602468,15.794413,0.0,0.0,11.541861,13.163733,1.4474462,1.4474462,8.6818075,56.987095,8.628666,0.0,418.7604,16.13875,43.753212,18.805058,55.6784,46.092216,15.3639145,145.40636,212.61357,302.96848,10.9991455,710.3362,0.0,6.410599,5.131145,10.378907,1.3645276,22.976131,967,524,3424.8,2420
1976-04-30,7.079293,1.4227031,5.1929164,5.1929164,30.940422,10.830853,10.830853,17.295427,4.889708,3.260278,3.260278,3.853578,3.853578,8.328569,5.337445,5.337445,37.478626,11.105567,0.82738996,133.85634,70.23015,44.553444,82.49915,0.0,0.6661978,28.388268,4.5480165,76.86211,244.68924,0.0,0.0,8.251166,5.7013206,43.886707,297.61304,253.3681,130.74588,5.1688795,43.525307,49.985058,142.75002,48.100155,1.9158334,1.9158334,0.0,134.02295,69.882095,240.02066,96.92897,2.8265264,2.8569446,2.8569446,7.511084,12.518187,5.1425,5.1425,0.0,0.0,21.885195,67.12751,2.8149025,2.8149025,1.7471449,0.0,16.239815,33.640858,7.440145,16.805555,16.805555,29.917887,0.6661829,40.59803,45.19045,4.5624137,6.2516103,74.041565,84.7929,286.53964,574.2584,574.2584,19.956429,19.956429,5.9913373,0.0,67.67987,13.915,13.915,57.824524,0.0,89.985535,4.268053,91.649994,34.989563,0.0,24.22275,4.655733,4.655733,21.885876,21.885876,1.78475,1.78475,290.39484,239.47337,239.47337,30.553915,9.683176,9.683176,0.0,0.0,8.216908,8.216908,27.19475,27.19475,20.889307,20.889307,34.93875,34.93875,12.604167,12.604167,30.955833,30.955833,83.691666,83.691666,0.0,0.0,4.183886,4.183886,3.545972,26.216665,26.216665,5.665873,5.665873,1.3041111,14.688056,14.688056,7.8145833,7.8145833,14.267917,14.267917,6.8743296,11.429444,24.0707,0.0,0.0,71.88712,42.548462,1.96625,1.96625,21.561527,70.1632,38.46598,0.0,239.0106,12.701744,28.030708,25.160822,59.4596,58.5035,21.362425,120.89694,170.22824,222.49046,12.479826,714.00183,0.0,8.249514,6.60304,13.356151,1.664319,29.091278,967,524,3424.8,2420
1976-05-31,16.045431,2.8969867,8.733468,8.733468,94.15798,15.999424,15.999424,39.1493,10.081907,4.2284946,4.2284946,6.915632,6.915632,13.688454,7.8845162,7.8845162,30.4792,13.612461,0.86747974,169.82335,114.30117,47.69857,69.20664,0.0,2.4405777,18.98258,3.4436173,367.25424,1094.0289,0.0,0.0,164.23358,8.137756,142.69917,958.9109,700.2834,186.95877,15.1377325,48.840378,220.48492,117.32094,93.13277,2.9762096,2.9762096,0.0,868.1515,470.2891,749.8289,384.4851,4.846885,3.838172,3.838172,10.621538,23.315184,7.8389783,7.8389783,0.0,0.0,81.668785,378.08554,3.7161589,3.7161589,2.3240213,294.13556,31.29784,72.78227,7.8570704,22.004436,22.004436,61.581047,2.7974637,43.963417,105.004036,7.356494,17.373127,150.67575,191.0898,747.4404,541.4094,541.4094,25.439762,25.439762,5.83042,0.0,72.91001,19.14207,19.14207,147.25214,0.0,308.03052,4.1922717,252.63391,50.563553,30.84385,46.808746,9.1560955,9.1560955,32.80173,32.80173,2.6785886,2.6785886,233.20438,233.71289,233.71289,28.792898,13.213004,13.213004,0.0,0.0,12.055113,12.055113,36.017017,36.017017,27.924328,27.924328,52.12433,52.12433,19.060753,19.060753,45.42379,45.42379,110.81909,110.81909,0.0,0.0,5.180669,5.180669,3.6267474,32.152824,32.152824,7.649626,7.649626,1.4197984,17.333,17.333,10.815188,10.815188,18.823307,18.823307,9.413674,13.407522,33.068295,0.0,0.0,122.74527,65.294365,3.2689517,3.2689517,24.443953,90.717476,70.044044,0.0,333.87216,17.707245,48.254925,26.375265,55.6784,76.20072,28.26213,192.5312,224.0647,271.00052,14.466039,733.6416,0.0,12.454105,9.968463,20.163483,2.5712905,4.5508914,967,524,3424.8,2420
1976-06-30,8.695982,3.344541,12.839444,12.839444,108.405045,21.429811,21.429811,37.590717,9.930413,5.697083,5.697083,10.808639,10.808639,10.685089,10.560611,10.560611,14.162049,16.435034,1.026316,101.99159,130.98788,52.38259,80.42831,0.0,2.157302,0.0,0.0,325.61356,978.7138,0.0,0.0,173.39423,0.0,127.39855,881.699,622.02496,197.42822,0.0,44.47552,197.72205,40.928307,103.73664,4.201389,4.201389,0.0,846.60724,451.55185,807.4854,404.24628,5.4565473,5.058472,5.058472,13.497977,26.460989,10.43625,10.43625,0.0,0.0,84.310196,0.0,0.0,0.0,3.0176158,0.0,37.230858,77.864746,10.068446,27.090555,27.090555,71.968506,2.603941,40.41638,103.582504,16.758512,15.206601,143.02248,178.67522,718.4052,59.11912,59.11912,29.151924,29.151924,5.2248344,0.0,69.56544,23.897501,23.897501,145.80109,0.0,291.7946,4.8953376,258.55698,57.646515,23.591812,51.847416,13.42268,13.42268,41.35175,41.35175,3.53925,3.53925,244.6488,264.7014,264.7014,34.544792,15.807382,15.807382,0.0,0.0,16.565405,16.565405,43.126415,43.126415,36.652916,36.652916,65.13833,65.13833,26.334307,26.334307,61.827637,61.827637,132.67986,132.67986,0.0,0.0,6.321196,6.321196,3.025,36.53528,36.53528,9.543155,9.543155,1.679043,21.507355,21.507355,14.234305,14.234305,22.35475,22.35475,6.4170194,16.045893,30.633053,0.0,0.0,89.82465,50.16173,3.7980554,3.7980554,23.494167,106.73431,75.20492,0.0,326.81018,16.097189,46.30277,30.136982,55.6784,93.896,34.91721,197.1774,227.6888,289.30197,14.913256,871.2861,0.0,19.514046,15.6193495,31.593683,3.6416852,21.771866,967,524,3424.8,2420
